Name,SAL_CODE,geo
2771,5991681,"list(c(30.8280181527279, 30.8280127883099, 30.8280758202217, 30.8280811846398, 30.8280181527279, -29.764635016593, -29.7646571359217, -29.7646711060215, -29.764650150871, -29.764635016593))"
2789,5610027,"list(c(30.7446102628812, 30.7445861230001, 30.7446893880472, 30.7447108457193, 30.7446102628812, -30.3005111040288, -30.3005412093625, -30.3005921568293, -30.3005597357171, -30.3005111040288))"
2794,5610027,"list(c(30.7438790611472, 30.7438683323111, 30.7439085654464, 30.7439581863131, 30.74393941085, 30.7439192942824, 30.7438911310878, 30.7439139298644, 30.7438978366103, 30.7438790611472, -30.3028822065297, -30.3028984167032, -30.3029146268739, -30.3028243130313, -30.3028150500684, -30.3028034713635, -30.3028602070044, -30.3028683120933, -30.3028914694863, -30.3028822065297))"
2797,5610027,"list(c(30.745181643017, 30.7451682319719, 30.7452098062117, 30.7452232172567, 30.745181643017, -30.3016982570501, -30.3017167831861, -30.301731835669, -30.3017167831861, -30.3016982570501))"
2843,8740489,"list(c(31.0016496352198, 31.0016670695784, 31.0016898683551, 31.0016751162055, 31.0016496352198, -25.2828828002258, -25.2828925013483, -25.2828609726975, -25.2828512715726, -25.2828828002258))"
2855,8740489,"list(c(31.0031922025269, 31.0031707448548, 31.0032029313629, 31.003213660199, 31.0032029313629, 31.0032150013035, 31.0031922025269, -25.2840573696218, -25.2840791969348, -25.2841155757811, -25.2841058747565, -25.2840961737311, -25.2840864727049, -25.2840573696218))"
2881,8740489,"list(c(31.0020416473896, 31.0020309185536, 31.0020228719265, 31.0020724927933, 31.0020805394204, 31.0020657872708, 31.0020711516888, 31.0020496940167, 31.0020416473896, -25.2888043352614, -25.288795847193, -25.2888128233291, -25.2888419252712, -25.2888249491392, -25.2888152484912, -25.2888031226802, -25.2887934220305, -25.2888043352614))"
2900,8740489,"list(c(30.9985474244688, 30.9985581533049, 30.9986198441122, 30.9986091152762, 30.9985474244688, -25.2888315966193, -25.288875249523, -25.2888691866207, -25.2888243211338, -25.2888315966193))"
2907,8740489,"list(c(31.0046488692187, 31.0046636213683, 31.0047306765937, 31.0047172655486, 31.0046488692187, -25.288952934657, -25.2889723359301, -25.2889311082211, -25.2889117069415, -25.288952934657))"
2933,8740489,"list(c(31.0038918539215, 31.003901241653, 31.0039280637432, 31.0039200171161, 31.0038918539215, -25.2913065061469, -25.2913234819315, -25.2913113563713, -25.291294380585, -25.2913065061469))"
2938,8740489,"list(c(31.0018827441189, 31.0018974962685, 31.0019283416722, 31.0019135895226, 31.0018827441189, -25.2915610639006, -25.2916022907154, -25.2915901651831, -25.2915489383641, -25.2915610639006))"
2944,8740489,"list(c(31.0016318081926, 31.0016411959242, 31.0016546069692, 31.0016492425512, 31.0016318081926, -25.2921431130632, -25.292167364016, -25.2921625138259, -25.2921406879676, -25.2921431130632))"
2950,8740489,"list(c(31.0001016079496, 31.0001069723677, 31.000168663175, 31.0001619576525, 31.0001016079496, -25.2925733994612, -25.2925903750684, -25.2925782496349, -25.292561274026, -25.2925733994612))"
2954,8740489,"list(c(31.0023321147763, 31.0023361380898, 31.0023589368664, 31.0023522313439, 31.0023321147763, -25.2933783658165, -25.2933977663815, -25.2933953413111, -25.2933747282102, -25.2933783658165))"
2981,7991355,"list(c(28.2804528864373, 28.2804555686463, 28.2804998250951, 28.2804984839906, 28.2804528864373, -25.780720366516, -25.7807408960185, -25.7807481417245, -25.7807239893696, -25.780720366516))"
2999,7991715,"list(c(28.2518799788463, 28.2518866843688, 28.2519255763996, 28.251916188668, 28.2518799788463, -25.895862408584, -25.8958817116751, -25.8958792987889, -25.8958599956974, -25.895862408584))"
3004,7991715,"list(c(28.2499406070989, 28.2499312193673, 28.2500197322648, 28.2500264377874, 28.2499406070989, -25.8943229894534, -25.894349531549, -25.8943664219704, -25.8943374669608, -25.8943229894534))"
3008,7991715,"list(c(28.2356857854348, 28.2356831032258, 28.2357300418835, 28.2357300418835, 28.2356857854348, -25.8907360324657, -25.8907565428907, -25.8907710208356, -25.8907505104131, -25.8907360324657))"
3016,7991715,"list(c(28.2295575983279, 28.2295602805369, 28.229671592211, 28.2296675688975, 28.2295575983279, -25.8899407501263, -25.8899564346749, -25.8899564346749, -25.8899371306148, -25.8899407501263))"
3021,7991715,"list(c(28.2293899602644, 28.2293926424735, 28.2294355578177, 28.2294355578177, 28.2293899602644, -25.8908210875055, -25.8908391849264, -25.8908403914211, -25.8908198810107, -25.8908210875055))"
3049,7991715,"list(c(28.2293160775488, 28.2293214419668, 28.2293656984156, 28.2293589928931, 28.2293160775488, -25.893955882914, -25.8939969026414, -25.8939993155661, -25.8939510570628, -25.893955882914))"
3071,7980415,"list(c(27.9247916710534, 27.9248091054119, 27.92481446983, 27.9247943532624, 27.9247916710534, -26.0962313391869, -26.0962313391869, -26.0962048426559, -26.0962012294921, -26.0962313391869))"
3103,7980415,"list(c(27.922798845594, 27.9228001866985, 27.9228323732067, 27.9228337143112, 27.922798845594, -26.0963210566925, -26.0963463488107, -26.0963475531972, -26.0963258742393, -26.0963210566925))"
3143,7980415,"list(c(27.9217563210594, 27.9217549799549, 27.9217992364036, 27.9217925308811, 27.9218046008216, 27.9218046008216, 27.9218300818073, 27.9218300818073, 27.9218180118667, 27.9218180118667, 27.9218072830306, 27.9217563210594, -26.0951975732797, -26.0952120260581, -26.0952035952709, -26.0951951644831, -26.0951927556864, -26.0952023908727, -26.0951987776779, -26.0951855292963, -26.0951855292963, -26.0951734853116, -26.0951722809131, -26.0951975732797))"
3146,7980415,"list(c(27.9224683881535, 27.9224858225121, 27.9225032568707, 27.9224858225121, 27.9224683881535, -26.0948507060612, -26.0948663632842, -26.0948531148649, -26.0948374576401, -26.0948507060612))"
3147,7980415,"list(c(27.9223289132847, 27.9223128200306, 27.9223329365982, 27.9223476887478, 27.9223289132847, -26.0948868381111, -26.094901290928, -26.0949181525453, -26.0949024953293, -26.0948868381111))"
3175,7980415,"list(c(27.9238880085527, 27.9239094662248, 27.9238853263437, 27.9238665508806, 27.9238880085527, -26.0949778254191, -26.0949718034163, -26.0948862909422, -26.094891108548, -26.0949778254191))"
3176,7980415,"list(c(27.9238947140753, 27.9239134895384, 27.9239403116285, 27.9239215361654, 27.9238947140753, -26.0948886997451, -26.0949730078169, -26.0949742122174, -26.0948850865407, -26.0948886997451))"
3191,7980415,"list(c(27.9257046942083, 27.9257261518804, 27.9257234696714, 27.9257020119993, 27.9257046942083, -26.0943266915429, -26.0943266915429, -26.0942821284663, -26.0942809240586, -26.0943266915429))"
3203,7980415,"list(c(27.9255933357611, 27.9255919946566, 27.9256925774947, 27.9256898952857, 27.9255933357611, -26.0931826005075, -26.0932018712103, -26.0931946446972, -26.0931801916695, -26.0931826005075))"
3206,7980415,"list(c(27.9256013823882, 27.9256201578513, 27.9256040645972, 27.9255799247161, 27.9256013823882, -26.093053727601, -26.0930513187603, -26.0930103684604, -26.0930139817227, -26.093053727601))"
3213,7980415,"list(c(27.9256885541812, 27.9256939185992, 27.9257113529578, 27.9257033063307, 27.9256885541812, -26.0930463933829, -26.0930680729486, -26.0930668685284, -26.0930463933829, -26.0930463933829))"
3229,7980415,"list(c(27.9255772683849, 27.9255786094894, 27.925604090475, 27.9256000671615, 27.9255772683849, -26.0924980221072, -26.0925112707932, -26.0925112707932, -26.0924980221072, -26.0924980221072))"
3233,7980415,"list(c(27.9255258481922, 27.9255285304013, 27.9255513291779, 27.9255486469689, 27.9255258481922, -26.091894623506, -26.0919163032851, -26.0919150988531, -26.0918934190738, -26.091894623506))"
3240,7980415,"list(c(27.9254687326241, 27.9254700737286, 27.925545175581, 27.925542493372, 27.9254687326241, -26.0908036853758, -26.0908277742436, -26.0908205475837, -26.0908012764887, -26.0908036853758))"
3242,7980415,"list(c(27.9254848258782, 27.9254834847737, 27.9255317645359, 27.9255290823269, 27.9254848258782, -26.0907458720729, -26.0907627342892, -26.0907603254013, -26.0907458720729, -26.0907458720729))"
3245,7980415,"list(c(27.9254620271015, 27.9254700737286, 27.9255089657593, 27.9255049424458, 27.9254620271015, -26.0906374720529, -26.0906615609549, -26.0906591520649, -26.0906350631624, -26.0906374720529))"
3255,7980415,"list(c(27.9253127986535, 27.9253020698174, 27.9255313986882, 27.9255313986882, 27.9253127986535, -26.0891574226896, -26.089186329737, -26.0891911475776, -26.0891670583728, -26.0891574226896))"
3259,7980415,"list(c(27.9254219156943, 27.9254272801123, 27.9254380089484, 27.9254339856349, 27.9254219156943, -26.0887707902432, -26.0887900616727, -26.0887900616727, -26.0887719947076, -26.0887707902432))"
3266,7980415,"list(c(27.9251308960162, 27.9251443070613, 27.9251711291514, 27.9251536947928, 27.9251308960162, -26.0885515775099, -26.088643116943, -26.0886419124772, -26.0885491685765, -26.0885515775099))"
3273,7980415,"list(c(27.9248948616229, 27.9248975438319, 27.9249230248175, 27.924919001504, 27.9248948616229, -26.0880288377962, -26.0880697898397, -26.0880734032546, -26.0880348601565, -26.0880288377962))"
3274,7980415,"list(c(27.9248099234093, 27.9248340632905, 27.9248595442761, 27.9248689320077, 27.9248501565446, 27.9248099234093, -26.0877096522606, -26.0877192880631, -26.0877024254082, -26.0876831537996, -26.0876711090427, -26.0877096522606))"
3275,7980415,"list(c(27.9247857835282, 27.9247884657372, 27.9248166289319, 27.9248085823048, 27.9247857835282, -26.0875446390196, -26.0875916136156, -26.0875916136156, -26.0875446390196, -26.0875446390196))"
3289,7980415,"list(c(27.9262959168153, 27.9263200566964, 27.9263307855325, 27.9263066456514, 27.9262959168153, -26.0935359281826, -26.0935407458441, -26.0934769118138, -26.0934708897337, -26.0935359281826))"
3290,7980415,"list(c(27.9263066456514, 27.9263039634424, 27.9263334677415, 27.9263361499505, 27.9263066456514, -26.0935503811664, -26.0935672429785, -26.0935720606386, -26.0935588120727, -26.0935503811664))"
3296,7980415,"list(c(27.9264635548787, 27.9264581904607, 27.9264796481328, 27.9264836714463, 27.9264635548787, -26.0919810175865, -26.0919978796248, -26.0920026973495, -26.0919870397433, -26.0919810175865))"
3317,7980415,"list(c(27.9262856350508, 27.9262896583643, 27.9263285503951, 27.926325868186, 27.9262856350508, -26.0904272529609, -26.0904561596947, -26.0904561596947, -26.0904248440661, -26.0904272529609))"
3331,7980415,"list(c(27.926014705362, 27.9260106820485, 27.9260549384972, 27.9260576207062, 27.926014705362, -26.0897397379626, -26.0897662359579, -26.0897674404121, -26.0897445557804, -26.0897397379626))"
3341,7980415,"list(c(27.9261608857533, 27.9261528391262, 27.926205142202, 27.9262105066201, 27.9261608857533, -26.0891965277377, -26.0892170035569, -26.0892242303158, -26.0892049589578, -26.0891965277377))"
3350,7980415,"list(c(27.926797010287, 27.9267929869735, 27.9268104213321, 27.9268144446456, 27.926797010287, -26.0887640118301, -26.088780874332, -26.0887868966535, -26.0887676252236, -26.0887640118301))"
3368,7980415,"list(c(27.9258461671912, 27.9258676248633, 27.9258917647445, 27.9258743303859, 27.9258461671912, -26.0879449730974, -26.0880003788395, -26.0879955609499, -26.0879425641515, -26.0879449730974))"
3371,7980415,"list(c(27.9260875660025, 27.9260875660025, 27.9261103647792, 27.9261130469882, 27.9260875660025, -26.0878727046987, -26.0878931807495, -26.0878955896964, -26.087875113646, -26.0878727046987))"
3372,7980415,"list(c(27.9268131035411, 27.9268265145861, 27.9268667477214, 27.9268560188853, 27.9268131035411, -26.0876125380938, -26.0876354231424, -26.087620969428, -26.087599288853, -26.0876125380938))"
3385,7980415,"list(c(27.9255871299137, 27.9255951765407, 27.925640774094, 27.925638091885, 27.9255871299137, -26.0871827847662, -26.0872056698989, -26.0871912161314, -26.0871743534004, -26.0871827847662))"
3391,7980415,"list(c(27.9250332537521, 27.9250466647972, 27.9250627580513, 27.9250520292152, 27.9250332537521, -26.086866005891, -26.0868876866018, -26.0868756417629, -26.0868563700182, -26.086866005891))"
3410,7980415,"list(c(27.9256973063103, 27.9257026707284, 27.9257750903718, 27.9257670437447, 27.9257482682816, 27.9257482682816, 27.9256973063103, -26.0869268297904, -26.0869521239394, -26.0869304432406, -26.0869147849556, -26.0869232163401, -26.0869111715049, -26.0869268297904))"
3419,1992127,"list(c(18.4814745228164, 18.4814731817119, 18.481571082341, 18.4815670590275, 18.4814745228164, -34.0886647806832, -34.0887025432567, -34.088701432593, -34.0886592273622, -34.0886647806832))"
3447,1992127,"list(c(18.4885987266203, 18.4885987266203, 18.4886899217268, 18.4886979683538, 18.4886979683538, 18.4885987266203, -34.0945401325195, -34.0945778924722, -34.094575671299, -34.0945556807374, -34.094535690171, -34.0945401325195))"
3485,1992127,"list(c(18.4832401954841, 18.4832428776931, 18.4832616531562, 18.4832562887382, 18.4832401954841, -34.0907818877292, -34.0907918834562, -34.0907918834562, -34.0907796664563, -34.0907818877292))"
3499,1992127,"list(c(18.4832737230968, 18.4832750642013, 18.4832924985599, 18.4832911574554, 18.4832737230968, -34.0914260543899, -34.0914371606687, -34.0914393819243, -34.0914293862737, -34.0914260543899))"
3511,1992127,"list(c(18.4834507488918, 18.4834534311008, 18.4834748887729, 18.4834681832504, 18.4834507488918, -34.0921592323499, -34.0921714491506, -34.0921703385325, -34.0921570111132, -34.0921592323499))"
3525,1992127,"list(c(18.4847008217021, 18.4847048450157, 18.4847209382698, 18.4847249615833, 18.4847008217021, -34.0917388633497, -34.0917521908347, -34.091754412082, -34.0917399739735, -34.0917388633497))"
3536,1992127,"list(c(18.484652350161, 18.48465503237, 18.4846751489376, 18.4846738078331, 18.484652350161, -34.0907369974468, -34.090748103816, -34.0907503250897, -34.0907347761728, -34.0907369974468))"
3544,1992127,"list(c(18.4846170536578, 18.4846197358668, 18.4846398524344, 18.4846371702254, 18.4846170536578, -34.0900021142388, -34.0900154419973, -34.0900132207044, -34.0900021142388, -34.0900021142388))"
3545,1992127,"list(c(18.4846023015082, 18.4846049837172, 18.4846277824939, 18.4846237591803, 18.4846023015082, -34.0899210369961, -34.0899354754148, -34.0899354754148, -34.0899199263484, -34.0899210369961))"
3548,1992127,"list(c(18.4841150456068, 18.4841177278158, 18.4841405265924, 18.4841378443834, 18.4841150456068, -34.0907770208432, -34.090791459116, -34.090791459116, -34.0907781314796, -34.0907770208432))"
3560,1992127,"list(c(18.4841311388609, 18.4841351621744, 18.4841539376375, 18.484155278742, 18.4841311388609, -34.0913280190985, -34.0913457891643, -34.0913435679063, -34.0913302403569, -34.0913280190985))"
3582,1992127,"list(c(18.4836554857165, 18.4836621912391, 18.4836756022841, 18.4836809667022, 18.4836554857165, -34.0915468529185, -34.0915590698076, -34.09156129106, -34.0915512954239, -34.0915468529185))"
3598,1990713,"list(c(18.4752970724541, 18.4753078012901, 18.4753319411713, 18.4753265767533, 18.4752970724541, -34.0397334275894, -34.0397667667537, -34.0397623215325, -34.0397334275894, -34.0397334275894))"
3625,1990713,"list(c(18.4742962908806, 18.474294949776, 18.4743150663437, 18.4743110430301, 18.4742962908806, -34.0396011704036, -34.0396211739349, -34.0396211739349, -34.0396011704036, -34.0396011704036))"
